Ticker,TradeDate,Open,High,Low,Close,Volume,Change,ChangePercent
CCL,9/27/2013 12:00:00 AM,,,,,5748077,-0.0436,-0.1520
CCMP,9/27/2013 12:00:00 AM,,,,,60282,0.1840,0.4960
CCNE,9/27/2013 12:00:00 AM,,,,,7933,0.0170,0.1170
CCO,9/27/2013 12:00:00 AM,,,,,31321,0.0000,0.0000
CCOI,9/27/2013 12:00:00 AM,,,,,141345,0.0899,0.3420
CCRN,9/27/2013 12:00:00 AM,,,,,85708,-0.0200,-0.3290
CCXI,9/27/2013 12:00:00 AM,,,,,877758,0.1400,2.5320
CDE,9/27/2013 12:00:00 AM,,,,,1606266,-0.0100,-0.0810
CDMO,9/27/2013 12:00:00 AM,,,,,66567,0.1750,1.8250
CDNS,9/27/2013 12:00:00 AM,,,,,2341030,0.0100,0.0740
CDR,9/27/2013 12:00:00 AM,,,,,148451,-0.0592,-1.3330
CDW,9/27/2013 12:00:00 AM,,,,,156884,-0.0095,-0.0420
CDXC,9/27/2013 12:00:00 AM,,,,,4598,-0.0300,-1.2200
CDXS,9/27/2013 12:00:00 AM,,,,,38458,-0.0500,-2.6880
CDZI,9/27/2013 12:00:00 AM,,,,,32183,-0.0100,-0.1950
CE,9/27/2013 12:00:00 AM,,,,,782483,-0.3288,-0.6810
CECE,9/27/2013 12:00:00 AM,,,,,107240,0.1717,1.4630
CECO,9/27/2013 12:00:00 AM,,,,,385923,-0.1400,-4.8440
CELG,9/27/2013 12:00:00 AM,,,,,8388894,2.3600,3.1490
CELH,9/27/2013 12:00:00 AM,,,,,1500,0.0299,7.1170
CENT,9/27/2013 12:00:00 AM,,,,,34783,0.0300,0.4290
CENTA,9/27/2013 12:00:00 AM,,,,,107776,-0.0700,-1.0260
CENX,9/27/2013 12:00:00 AM,,,,,470690,-0.2700,-3.1650
CERN,9/27/2013 12:00:00 AM,,,,,6853502,3.8800,7.9620
CERS,9/27/2013 12:00:00 AM,,,,,884929,0.2900,4.7930
CETV,9/27/2013 12:00:00 AM,,,,,169685,-0.0900,-1.6790
CEVA,9/27/2013 12:00:00 AM,,,,,60021,-0.2000,-1.1330
CF,9/27/2013 12:00:00 AM,,,,,2449125,-0.3216,-0.8810
CFFI,9/27/2013 12:00:00 AM,,,,,6709,-0.2503,-0.5690
CFFN,9/27/2013 12:00:00 AM,,,,,423686,-0.0520,-0.5620
CFR,9/27/2013 12:00:00 AM,,,,,322951,-0.1044,-0.1720
CFX,9/27/2013 12:00:00 AM,,,,,224366,-0.2300,-0.4070
CGNX,9/27/2013 12:00:00 AM,,,,,637388,-0.2114,-1.3510
CHCO,9/27/2013 12:00:00 AM,,,,,8827,0.2722,0.7410
CHD,9/27/2013 12:00:00 AM,,,,,1031534,-0.1522,-0.5410
CHDN,9/27/2013 12:00:00 AM,,,,,21574,-1.2734,-1.5130
CHE,9/27/2013 12:00:00 AM,,,,,210206,-1.2854,-1.9080
CHEF,9/27/2013 12:00:00 AM,,,,,303279,-0.4500,-1.9080
CHFC,9/27/2013 12:00:00 AM,,,,,109847,-0.0787,-0.3230
CHH,9/27/2013 12:00:00 AM,,,,,63990,-0.3812,-0.9490
CHK,9/27/2013 12:00:00 AM,,,,,5869941,-0.1944,-0.7570
CHMG,9/27/2013 12:00:00 AM,,,,,1828,-0.0682,-0.2310
CHRW,9/27/2013 12:00:00 AM,,,,,1066051,-0.4184,-0.7720
CHS,9/27/2013 12:00:00 AM,,,,,2705922,0.0088,0.0600
CHSP,9/27/2013 12:00:00 AM,,,,,243430,-0.0693,-0.3790
CHTR,9/27/2013 12:00:00 AM,,,,,552902,-2.4200,-1.7800
CHUY,9/27/2013 12:00:00 AM,,,,,55807,-0.5000,-1.4390
CI,9/27/2013 12:00:00 AM,,,,,1076675,-0.3894,-0.5000
CIA,9/27/2013 12:00:00 AM,,,,,27017,0.0000,0.0000
CIEN,9/27/2013 12:00:00 AM,,,,,1784240,-0.4100,-1.6210
CIM,9/27/2013 12:00:00 AM,,,,,843694,0.0000,0.0000
CINF,9/27/2013 12:00:00 AM,,,,,668728,0.1799,0.4440
CIR,9/27/2013 12:00:00 AM,,,,,25106,-0.2274,-0.3670
CIT,9/27/2013 12:00:00 AM,,,,,987788,0.4294,0.9580
CIVB,9/27/2013 12:00:00 AM,,,,,533,0.0183,0.2910
CIX,9/27/2013 12:00:00 AM,,,,,11069,0.0645,0.5350
CKH,9/27/2013 12:00:00 AM,,,,,86958,-0.1064,-0.1210
CL,9/27/2013 12:00:00 AM,,,,,2945751,-0.4118,-0.7620
CLAR,9/27/2013 12:00:00 AM,,,,,61828,0.0000,0.0000
CLD,9/27/2013 12:00:00 AM,,,,,1236792,-0.7000,-4.6050
CLDT,9/27/2013 12:00:00 AM,,,,,269284,-0.0837,-0.6070
CLF,9/27/2013 12:00:00 AM,,,,,8049925,-0.7943,-3.8020
CLFD,9/27/2013 12:00:00 AM,,,,,64412,-0.5300,-3.7990
CLGX,9/27/2013 12:00:00 AM,,,,,676187,0.0300,0.1120
CLH,9/27/2013 12:00:00 AM,,,,,207279,-0.2400,-0.4150
CLI,9/27/2013 12:00:00 AM,,,,,465489,-0.0337,-0.1820
CLNE,9/27/2013 12:00:00 AM,,,,,771227,0.0900,0.7010
CLR,9/27/2013 12:00:00 AM,,,,,2214618,-0.3450,-0.6430
CLUB,9/27/2013 12:00:00 AM,,,,,23700,-0.0852,-0.7340
CLVS,9/27/2013 12:00:00 AM,,,,,946394,-0.9200,-1.4960
CLW,9/27/2013 12:00:00 AM,,,,,223368,-1.1800,-2.3850
CLX,9/27/2013 12:00:00 AM,,,,,639805,-0.4966,-0.6890
CMA,9/27/2013 12:00:00 AM,,,,,824221,-0.0735,-0.2040
CMC,9/27/2013 12:00:00 AM,,,,,744078,-0.0611,-0.4110
CMCO,9/27/2013 12:00:00 AM,,,,,97610,-0.1455,-0.6160
CMCSA,9/27/2013 12:00:00 AM,,,,,21498298,0.2934,1.4510
CMD,9/27/2013 12:00:00 AM,,,,,184026,-0.0198,-0.0650
CME,9/27/2013 12:00:00 AM,,,,,1050725,-0.3856,-0.6370
CMG,9/27/2013 12:00:00 AM,,,,,124064,-1.3400,-0.3190
CMI,9/27/2013 12:00:00 AM,,,,,893046,-0.5676,-0.4840
CMO,9/27/2013 12:00:00 AM,,,,,791849,-0.0446,-0.5870
CMP,9/27/2013 12:00:00 AM,,,,,100960,-1.2381,-1.9150
CMPR,9/27/2013 12:00:00 AM,,,,,130729,1.8500,3.4430
CMRE,9/27/2013 12:00:00 AM,,,,,74730,-0.1817,-1.4440
CMRX,9/27/2013 12:00:00 AM,,,,,11860,0.3000,1.4780
CMS,9/27/2013 12:00:00 AM,,,,,2688688,-0.1192,-0.5310
CMTL,9/27/2013 12:00:00 AM,,,,,20068,-0.1142,-0.5640
CNA,9/27/2013 12:00:00 AM,,,,,79549,-0.2468,-0.9190
CNBKA,9/27/2013 12:00:00 AM,,,,,7331,-0.0665,-0.2100
CNC,9/27/2013 12:00:00 AM,,,,,875908,0.2300,0.7170
CNK,9/27/2013 12:00:00 AM,,,,,384965,-0.0688,-0.2530
CNMD,9/27/2013 12:00:00 AM,,,,,59932,-0.0736,-0.2400
CNO,9/27/2013 12:00:00 AM,,,,,1116799,-0.0648,-0.4840
CNOB,9/27/2013 12:00:00 AM,,,,,2419,-0.0187,-0.0570
CNP,9/27/2013 12:00:00 AM,,,,,2304539,-0.1289,-0.6640
CNS,9/27/2013 12:00:00 AM,,,,,45630,-0.3318,-1.1420
CNSL,9/27/2013 12:00:00 AM,,,,,150069,-0.1682,-1.4280
CNTY,9/27/2013 12:00:00 AM,,,,,186128,-0.1100,-1.8240
CNX,9/27/2013 12:00:00 AM,,,,,1786350,-0.2655,-0.8000
CNXN,9/27/2013 12:00:00 AM,,,,,23510,-0.2906,-2.0030
COBZ,9/27/2013 12:00:00 AM,,,,,79672,0.0000,0.0000
COF,9/27/2013 12:00:00 AM,,,,,2162840,-0.1820,-0.2890
COG,9/27/2013 12:00:00 AM,,,,,4388955,-0.0098,-0.0270
COHR,9/27/2013 12:00:00 AM,,,,,36088,-0.4000,-0.6480
COHU,9/27/2013 12:00:00 AM,,,,,19323,-0.0919,-0.9090
COKE,9/27/2013 12:00:00 AM,,,,,5259,-0.3650,-0.5960
COL,9/27/2013 12:00:00 AM,,,,,715900,-0.3173,-0.4930
COLB,9/27/2013 12:00:00 AM,,,,,176694,-0.1091,-0.5230
COLM,9/27/2013 12:00:00 AM,,,,,67592,-0.0330,-0.1150
CONE,9/27/2013 12:00:00 AM,,,,,106480,-0.1277,-0.7880
CONN,9/27/2013 12:00:00 AM,,,,,439341,-1.5300,-2.9180
COO,9/27/2013 12:00:00 AM,,,,,234487,0.5490,0.4230
COOL,9/27/2013 12:00:00 AM,,,,,5223,-0.7380,-4.0170
COP,9/27/2013 12:00:00 AM,,,,,3422972,0.0683,0.1140
COR,9/27/2013 12:00:00 AM,,,,,106321,-0.0420,-0.1440
CORE,9/27/2013 12:00:00 AM,,,,,99476,-0.0130,-0.0820
CORR,9/27/2013 12:00:00 AM,,,,,6202,0.0728,0.2880
CORT,9/27/2013 12:00:00 AM,,,,,149789,0.0000,0.0000
COST,9/27/2013 12:00:00 AM,,,,,897456,-0.5984,-0.5840
COTY,9/27/2013 12:00:00 AM,,,,,864749,0.3244,2.3050
COWN,9/27/2013 12:00:00 AM,,,,,36427,0.0400,0.2890
CPA,9/27/2013 12:00:00 AM,,,,,170749,-1.4900,-1.2470
CPB,9/27/2013 12:00:00 AM,,,,,992126,-0.3583,-0.9910
CPE,9/27/2013 12:00:00 AM,,,,,596749,0.1000,1.9230
CPF,9/27/2013 12:00:00 AM,,,,,50832,-0.0352,-0.2240
CPK,9/27/2013 12:00:00 AM,,,,,41237,-0.5253,-1.6440
CPRT,9/27/2013 12:00:00 AM,,,,,4812744,0.0000,0.0000
CPRX,9/27/2013 12:00:00 AM,,,,,1267263,0.0700,2.2150
CPSI,9/27/2013 12:00:00 AM,,,,,30432,-0.2080,-0.4280
CPT,9/27/2013 12:00:00 AM,,,,,402516,-0.3274,-0.6470
CR,9/27/2013 12:00:00 AM,,,,,138447,-0.6350,-1.1230
CRAI,9/27/2013 12:00:00 AM,,,,,9062,0.1262,0.6910
CRAY,9/27/2013 12:00:00 AM,,,,,290050,-0.6800,-2.8160
CREE,9/27/2013 12:00:00 AM,,,,,878831,-0.2300,-0.3870
CRI,9/27/2013 12:00:00 AM,,,,,340233,-0.3096,-0.4320
CRL,9/27/2013 12:00:00 AM,,,,,254983,-0.2900,-0.6230
CRM,9/27/2013 12:00:00 AM,,,,,3948124,-0.8900,-1.6690
CRMT,9/27/2013 12:00:00 AM,,,,,51994,0.0300,0.0670
CROX,9/27/2013 12:00:00 AM,,,,,773202,-0.0400,-0.2940
CRR,9/27/2013 12:00:00 AM,,,,,135146,1.3285,1.4060
CRS,9/27/2013 12:00:00 AM,,,,,167055,-0.5985,-1.1100
CRUS,9/27/2013 12:00:00 AM,,,,,1356059,-0.2800,-1.2040
CRVL,9/27/2013 12:00:00 AM,,,,,14473,-0.3900,-1.0530
CRY,9/27/2013 12:00:00 AM,,,,,35903,-0.0974,-1.4290
CRZO,9/27/2013 12:00:00 AM,,,,,506607,-0.2900,-0.7790
CSCO,9/27/2013 12:00:00 AM,,,,,82437170,-0.3745,-1.8510
CSFL,9/27/2013 12:00:00 AM,,,,,12328,-0.1058,-1.1260
CSGP,9/27/2013 12:00:00 AM,,,,,65663,-0.8400,-0.5010
CSGS,9/27/2013 12:00:00 AM,,,,,109071,-0.1173,-0.5190
CSII,9/27/2013 12:00:00 AM,,,,,102618,0.0400,0.2000
CSL,9/27/2013 12:00:00 AM,,,,,204766,-0.1596,-0.2420
CSOD,9/27/2013 12:00:00 AM,,,,,227421,-0.6200,-1.1670
CSTE,9/27/2013 12:00:00 AM,,,,,259101,-0.4282,-0.9440
CSU,9/27/2013 12:00:00 AM,,,,,110258,0.1000,0.4680
CSV,9/27/2013 12:00:00 AM,,,,,161798,0.0193,0.1060
CSX,9/27/2013 12:00:00 AM,,,,,5758314,-0.1176,-0.5000
CTAS,9/27/2013 12:00:00 AM,,,,,512063,0.3160,0.6680
CTB,9/27/2013 12:00:00 AM,,,,,1363440,0.8093,2.8850
CTBI,9/27/2013 12:00:00 AM,,,,,12796,-0.0388,-0.1220
CTIC,9/27/2013 12:00:00 AM,,,,,301434,0.7000,4.3750
CTL,9/27/2013 12:00:00 AM,,,,,3471355,-0.2171,-1.0280
CTO,9/27/2013 12:00:00 AM,,,,,1831,0.0988,0.2610
CTRL,9/27/2013 12:00:00 AM,,,,,119048,-0.7600,-4.1280
CTRN,9/27/2013 12:00:00 AM,,,,,154168,-0.1150,-0.6770
CTS,9/27/2013 12:00:00 AM,,,,,142489,0.0867,0.5810
CTSH,9/27/2013 12:00:00 AM,,,,,2437320,-0.1430,-0.3490
CTWS,9/27/2013 12:00:00 AM,,,,,12923,0.0176,0.0630
CTXS,9/27/2013 12:00:00 AM,,,,,1958928,-1.0034,-1.7490
CUB,9/27/2013 12:00:00 AM,,,,,27460,-0.4865,-0.9230
CUBE,9/27/2013 12:00:00 AM,,,,,823744,-0.0854,-0.5620
CUBI,9/27/2013 12:00:00 AM,,,,,23326,-0.0909,-0.6170
CULP,9/27/2013 12:00:00 AM,,,,,19931,-0.1682,-1.0100
CUTR,9/27/2013 12:00:00 AM,,,,,18781,-0.0500,-0.5540
CUZ,9/27/2013 12:00:00 AM,,,,,957733,0.1040,1.4610
CVA,9/27/2013 12:00:00 AM,,,,,606119,0.0000,0.0000
CVBF,9/27/2013 12:00:00 AM,,,,,427133,-0.0786,-0.6660
CVCO,9/27/2013 12:00:00 AM,,,,,2694,-0.7800,-1.3380
CVCY,9/27/2013 12:00:00 AM,,,,,4101,-0.2956,-3.1470
CVG,9/27/2013 12:00:00 AM,,,,,351319,0.1869,1.0710
CVGI,9/27/2013 12:00:00 AM,,,,,68759,-0.0600,-0.7500
CVGW,9/27/2013 12:00:00 AM,,,,,15974,-0.2856,-0.9990
CVI,9/27/2013 12:00:00 AM,,,,,425432,-0.0325,-0.1280
CVLT,9/27/2013 12:00:00 AM,,,,,258071,-1.7400,-1.9560
CVLY,9/27/2013 12:00:00 AM,,,,,972,0.0423,0.3340
CVS,9/27/2013 12:00:00 AM,,,,,3463269,-0.3358,-0.6360
CVTI,9/27/2013 12:00:00 AM,,,,,10659,-0.0900,-1.4130
CVX,9/27/2013 12:00:00 AM,,,,,4518756,-0.6970,-0.6880
CW,9/27/2013 12:00:00 AM,,,,,121596,-0.4256,-0.9220
CWCO,9/27/2013 12:00:00 AM,,,,,38563,-0.0310,-0.2360
CWST,9/27/2013 12:00:00 AM,,,,,89921,0.0000,0.0000
CWT,9/27/2013 12:00:00 AM,,,,,111774,-0.1505,-0.8370
CXO,9/27/2013 12:00:00 AM,,,,,676974,-1.3600,-1.2440
CXW,9/27/2013 12:00:00 AM,,,,,795576,-0.1627,-0.6490
CY,9/27/2013 12:00:00 AM,,,,,3552777,-0.1079,-1.4160
CYH,9/27/2013 12:00:00 AM,,,,,1039960,-0.3300,-0.8160
CYRX,9/27/2013 12:00:00 AM,,,,,2809,-0.3600,-6.1220
CYTK,9/27/2013 12:00:00 AM,,,,,436987,0.0900,1.1780
CZNC,9/27/2013 12:00:00 AM,,,,,16199,0.0706,0.4530
CZR,9/27/2013 12:00:00 AM,,,,,1805056,-0.1300,-0.6550
D,9/27/2013 12:00:00 AM,,,,,1673844,-0.3137,-0.6050
DAKT,9/27/2013 12:00:00 AM,,,,,41660,-0.0587,-0.6240
DAL,9/27/2013 12:00:00 AM,,,,,16040371,-0.4079,-1.8330
DAN,9/27/2013 12:00:00 AM,,,,,1109152,-0.0094,-0.0440
DAR,9/27/2013 12:00:00 AM,,,,,322159,-0.1500,-0.7270
DATA,9/27/2013 12:00:00 AM,,,,,297508,-3.2900,-4.5370
DBD,9/27/2013 12:00:00 AM,,,,,598025,-0.1827,-0.7050
DCI,9/27/2013 12:00:00 AM,,,,,553210,0.0183,0.0530
DCO,9/27/2013 12:00:00 AM,,,,,19638,0.6100,2.2620
DCOM,9/27/2013 12:00:00 AM,,,,,54384,-0.0766,-0.5450
DDD,9/27/2013 12:00:00 AM,,,,,2661548,-0.9000,-1.6160
DDR,9/27/2013 12:00:00 AM,,,,,932321,0.0000,0.0000
DDS,9/27/2013 12:00:00 AM,,,,,317918,-0.0785,-0.1010
DE,9/27/2013 12:00:00 AM,,,,,3267649,-0.6316,-0.8550
DECK,9/27/2013 12:00:00 AM,,,,,1043647,-0.8900,-1.3470
DEI,9/27/2013 12:00:00 AM,,,,,779361,-0.0526,-0.2540
DENN,9/27/2013 12:00:00 AM,,,,,257428,0.0800,1.3090
DF,9/27/2013 12:00:00 AM,,,,,1027621,-0.0986,-0.5720
DFRG,9/27/2013 12:00:00 AM,,,,,69479,0.0100,0.0500
DFS,9/27/2013 12:00:00 AM,,,,,1536665,-0.1637,-0.3500
DG,9/27/2013 12:00:00 AM,,,,,2568685,-0.1527,-0.2820
DGICA,9/27/2013 12:00:00 AM,,,,,10184,-0.0335,-0.2790
DGII,9/27/2013 12:00:00 AM,,,,,34002,-0.0900,-0.8960
DGX,9/27/2013 12:00:00 AM,,,,,1343259,-0.3359,-0.5960
DHI,9/27/2013 12:00:00 AM,,,,,4529582,-0.3424,-1.8010
DHIL,9/27/2013 12:00:00 AM,,,,,11364,-0.6931,-0.7090
DHR,9/27/2013 12:00:00 AM,,,,,2376167,0.0737,0.1430
DHT,9/27/2013 12:00:00 AM,,,,,69761,-0.0226,-0.6730
DIN,9/27/2013 12:00:00 AM,,,,,77236,-0.0717,-0.1320
DIOD,9/27/2013 12:00:00 AM,,,,,78409,-0.1700,-0.6840
DIS,9/27/2013 12:00:00 AM,,,,,5586022,-0.0464,-0.0770
DISCA,9/27/2013 12:00:00 AM,,,,,1644453,0.8500,1.0120
DISCK,9/27/2013 12:00:00 AM,,,,,246752,0.7100,0.9210
DISH,9/27/2013 12:00:00 AM,,,,,2820226,0.0200,0.0450
DJCO,9/27/2013 12:00:00 AM,,,,,0,-1.7550,-1.2030
DK,9/27/2013 12:00:00 AM,,,,,747198,0.1215,0.6480
DKS,9/27/2013 12:00:00 AM,,,,,2060765,1.1135,2.2950
DLB,9/27/2013 12:00:00 AM,,,,,278685,-0.5169,-1.5460
DLR,9/27/2013 12:00:00 AM,,,,,1379028,-1.1055,-2.4630
DLTR,9/27/2013 12:00:00 AM,,,,,1103234,-0.5700,-0.9810
DLX,9/27/2013 12:00:00 AM,,,,,190525,0.2543,0.6840
DMRC,9/27/2013 12:00:00 AM,,,,,5470,-0.0494,-0.2440
DNB,9/27/2013 12:00:00 AM,,,,,101424,-0.1842,-0.1920
DNKN,9/27/2013 12:00:00 AM,,,,,1084321,0.1521,0.3770
DNR,9/27/2013 12:00:00 AM,,,,,5188741,0.1141,0.6510
DO,9/27/2013 12:00:00 AM,,,,,616779,-0.4569,-0.8060
DOC,9/27/2013 12:00:00 AM,,,,,56017,-0.0229,-0.2480
DOOR,9/27/2013 12:00:00 AM,,,,,40278,-0.2200,-0.4440
DORM,9/27/2013 12:00:00 AM,,,,,170856,-0.5300,-1.0560
DOV,9/27/2013 12:00:00 AM,,,,,734513,-0.4703,-0.7220
DOX,9/27/2013 12:00:00 AM,,,,,698572,0.0094,0.0270
DPZ,9/27/2013 12:00:00 AM,,,,,443715,-0.0948,-0.1480
DRE,9/27/2013 12:00:00 AM,,,,,1505818,-0.0896,-0.6940
DRH,9/27/2013 12:00:00 AM,,,,,2654085,0.0245,0.2850
DRI,9/27/2013 12:00:00 AM,,,,,1407856,0.2185,0.5600
DRQ,9/27/2013 12:00:00 AM,,,,,182255,-0.7500,-0.6530
DRRX,9/27/2013 12:00:00 AM,,,,,156066,-0.0100,-0.7460
DSW,9/27/2013 12:00:00 AM,,,,,582392,-0.1983,-0.5410
DTE,9/27/2013 12:00:00 AM,,,,,794665,-0.4212,-0.7510
DUK,9/27/2013 12:00:00 AM,,,,,2299574,-0.6044,-1.1090
DVA,9/27/2013 12:00:00 AM,,,,,700837,-0.6200,-1.0760
DVAX,9/27/2013 12:00:00 AM,,,,,149466,0.1000,0.7940
DVN,9/27/2013 12:00:00 AM,,,,,3262206,-0.7114,-1.2780
DWSN,9/27/2013 12:00:00 AM,,,,,6033,-0.8286,-3.5370
DX,9/27/2013 12:00:00 AM,,,,,297176,0.0055,0.1140
DXCM,9/27/2013 12:00:00 AM,,,,,3778751,-1.9600,-6.7150
DXPE,9/27/2013 12:00:00 AM,,,,,28269,-0.1900,-0.2430
DY,9/27/2013 12:00:00 AM,,,,,107162,-0.0200,-0.0720
DZSI,9/27/2013 12:00:00 AM,,,,,146019,1.0500,6.8400
EA,9/27/2013 12:00:00 AM,,,,,4746776,-0.2000,-0.7650
EAT,9/27/2013 12:00:00 AM,,,,,639775,-0.1042,-0.2930
EBAY,9/27/2013 12:00:00 AM,,,,,7229460,-0.3620,-1.5180
EBF,9/27/2013 12:00:00 AM,,,,,39657,-0.0980,-0.7170
EBIX,9/27/2013 12:00:00 AM,,,,,439683,-0.0478,-0.5050
EBS,9/27/2013 12:00:00 AM,,,,,114956,-0.1228,-0.6770
EBSB,9/27/2013 12:00:00 AM,,,,,3281,-0.0597,-0.6940
EBTC,9/27/2013 12:00:00 AM,,,,,5904,0.0180,0.1040
ECHO,9/27/2013 12:00:00 AM,,,,,74422,-0.1900,-0.8970
ECL,9/27/2013 12:00:00 AM,,,,,630668,-0.9563,-1.0190
ECOL,9/27/2013 12:00:00 AM,,,,,38802,-0.1478,-0.5290
ECOM,9/27/2013 12:00:00 AM,,,,,195888,-0.0400,-0.1070
ECPG,9/27/2013 12:00:00 AM,,,,,134986,0.1200,0.2640
ECYT,9/27/2013 12:00:00 AM,,,,,250228,-0.3600,-2.5210
ED,9/27/2013 12:00:00 AM,,,,,1071077,-0.4037,-0.8810
EDR,9/27/2013 12:00:00 AM,,,,,187942,-0.1476,-0.6530
EE,9/27/2013 12:00:00 AM,,,,,102236,-0.3645,-1.2610
EEFT,9/27/2013 12:00:00 AM,,,,,236534,0.6600,1.7400
EFII,9/27/2013 12:00:00 AM,,,,,140403,-0.1500,-0.4730
EFSC,9/27/2013 12:00:00 AM,,,,,16205,0.1420,0.8790
EFX,9/27/2013 12:00:00 AM,,,,,545519,0.0656,0.1170
EGAN,9/27/2013 12:00:00 AM,,,,,187732,-0.2500,-1.6570
EGBN,9/27/2013 12:00:00 AM,,,,,55327,0.0400,0.1440
EGHT,9/27/2013 12:00:00 AM,,,,,904172,-0.4800,-4.4280
EGL,9/27/2013 12:00:00 AM,,,,,47062,-0.4811,-1.9210
EGLE,9/27/2013 12:00:00 AM,,,,,63872,-7.2000,-4.4390
EGN,9/27/2013 12:00:00 AM,,,,,337397,-0.8718,-1.1360
EGOV,9/27/2013 12:00:00 AM,,,,,344963,-0.3326,-1.6340
EGP,9/27/2013 12:00:00 AM,,,,,104059,-0.1691,-0.3360
EHC,9/27/2013 12:00:00 AM,,,,,542014,0.1084,0.3510
EHTH,9/27/2013 12:00:00 AM,,,,,176448,0.3800,1.1990
EIG,9/27/2013 12:00:00 AM,,,,,100573,-0.2720,-0.9800
EIX,9/27/2013 12:00:00 AM,,,,,2918953,-0.0784,-0.1960
EL,9/27/2013 12:00:00 AM,,,,,893819,-0.3006,-0.4520
ELGX,9/27/2013 12:00:00 AM,,,,,763301,-0.1100,-0.6840
ELLI,9/27/2013 12:00:00 AM,,,,,289965,-0.3200,-1.0340
ELS,9/27/2013 12:00:00 AM,,,,,255806,-0.1860,-0.6030
ELY,9/27/2013 12:00:00 AM,,,,,513450,-0.0490,-0.7060
EMCI,9/27/2013 12:00:00 AM,,,,,17478,-0.0516,-0.2980
EME,9/27/2013 12:00:00 AM,,,,,613981,-0.9605,-2.5080
EML,9/27/2013 12:00:00 AM,,,,,5936,0.0448,0.3200
EMN,9/27/2013 12:00:00 AM,,,,,1110948,-0.4645,-0.6650
EMR,9/27/2013 12:00:00 AM,,,,,3463609,-0.4437,-0.7950
ENDP,9/27/2013 12:00:00 AM,,,,,1449552,0.2600,0.5730
ENPH,9/27/2013 12:00:00 AM,,,,,338761,-0.1100,-1.3660
ENS,9/27/2013 12:00:00 AM,,,,,242743,-0.4565,-0.7860
ENSG,9/27/2013 12:00:00 AM,,,,,83004,-0.0773,-0.3860
ENTA,9/27/2013 12:00:00 AM,,,,,99368,-0.2800,-1.2020
ENTG,9/27/2013 12:00:00 AM,,,,,1197361,0.1388,1.3920
ENV,9/27/2013 12:00:00 AM,,,,,72756,0.0400,0.1260
ENZ,9/27/2013 12:00:00 AM,,,,,163966,-0.0200,-0.7870
EOG,9/27/2013 12:00:00 AM,,,,,1660594,-0.6571,-0.7900
EPAM,9/27/2013 12:00:00 AM,,,,,218206,-0.3200,-0.9110
EPAY,9/27/2013 12:00:00 AM,,,,,96884,0.3700,1.3190
EPC,9/27/2013 12:00:00 AM,,,,,428373,-0.7631,-1.1370
EPM,9/27/2013 12:00:00 AM,,,,,30966,-0.0413,-0.4410
EPR,9/27/2013 12:00:00 AM,,,,,215343,-0.3857,-1.0220
EPZM,9/27/2013 12:00:00 AM,,,,,110882,1.2500,3.2670
EQC,9/27/2013 12:00:00 AM,,,,,862982,-0.5189,-2.3720
EQIX,9/27/2013 12:00:00 AM,,,,,512090,0.5028,0.3210
EQR,9/27/2013 12:00:00 AM,,,,,1003127,-0.0878,-0.2190
EQT,9/27/2013 12:00:00 AM,,,,,761751,-1.0306,-1.1380
ERA,9/27/2013 12:00:00 AM,,,,,36975,-0.3500,-1.2660
ERIE,9/27/2013 12:00:00 AM,,,,,46997,-0.4209,-0.6620
ERII,9/27/2013 12:00:00 AM,,,,,519875,-0.2000,-2.7320
ES,9/27/2013 12:00:00 AM,,,,,2107800,0.0000,0.0000
ESCA,9/27/2013 12:00:00 AM,,,,,3444,-0.0170,-0.2300
ESE,9/27/2013 12:00:00 AM,,,,,56572,0.1637,0.5130
ESGR,9/27/2013 12:00:00 AM,,,,,11689,-1.8200,-1.3100
ESIO,9/27/2013 12:00:00 AM,,,,,43698,-0.1332,-1.1840
ESL,9/27/2013 12:00:00 AM,,,,,189867,-1.6000,-1.9730
ESND,9/27/2013 12:00:00 AM,,,,,156755,0.0956,0.2550
ESPR,9/27/2013 12:00:00 AM,,,,,50403,-0.1700,-0.9010
ESRX,9/27/2013 12:00:00 AM,,,,,3754648,-0.6100,-0.9750
ESS,9/27/2013 12:00:00 AM,,,,,104665,-0.2185,-0.1670
ESSA,9/27/2013 12:00:00 AM,,,,,5245,0.0000,0.0000
ESTE,9/27/2013 12:00:00 AM,,,,,2445,-0.0935,-0.5440
ESXB,9/27/2013 12:00:00 AM,,,,,15321,0.0400,1.1170
ETFC,9/27/2013 12:00:00 AM,,,,,1310725,-0.0400,-0.2380
ETH,9/27/2013 12:00:00 AM,,,,,181071,0.1067,0.4320
ETM,9/27/2013 12:00:00 AM,,,,,52394,-0.2540,-3.1040
ETN,9/27/2013 12:00:00 AM,,,,,1789142,-0.6973,-1.1630
ETR,9/27/2013 12:00:00 AM,,,,,527053,-0.2382,-0.4720
EV,9/27/2013 12:00:00 AM,,,,,558416,-0.4045,-1.1620
EVBN,9/27/2013 12:00:00 AM,,,,,100,0.0158,0.0920
EVC,9/27/2013 12:00:00 AM,,,,,526683,0.1234,2.4520
EVI,9/27/2013 12:00:00 AM,,,,,2141,-0.0158,-1.0460
EVR,9/27/2013 12:00:00 AM,,,,,401310,0.3432,0.7620
EVRI,9/27/2013 12:00:00 AM,,,,,188364,-0.1100,-1.4180
EVTC,9/27/2013 12:00:00 AM,,,,,1598939,-0.4930,-2.4300
